Unnamed: 0,ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status
54220,79110,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,386500,4.99,0.22,5485.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,7620.0,CRIF,827,EXP,65-74,to_inst,79.20081967,North,direct,0
61778,86668,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,306500,4.125,0.4818,4250.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,7260.0,CIB,674,CIB,65-74,to_inst,58.04924242,North,direct,0
8615,33505,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,1316500,4.25,0.042,0.0,360.0,not_neg,not_int,not_lpsm,2558000.0,sb,pr,home,1U,87720.0,CIB,832,EXP,45-54,not_inst,51.46598905,North,direct,0
28763,53653,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,3.5,0.3903,0.0,180.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8100.0,CIB,819,CIB,45-54,to_inst,43.83223684,south,direct,0
100012,124902,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,236500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,841,EXP,>74,to_inst,,North,direct,1
70126,95016,2019,cf,Male,,type1,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,2580.0,EXP,842,CIB,45-54,to_inst,56.94444444,south,direct,1
21069,45959,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,4.0,0.1564,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6780.0,EXP,891,CIB,45-54,not_inst,70.39748954,North,direct,0
131122,156012,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,286500,4.125,0.3628,93.93,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,8100.0,CIB,746,EXP,45-54,not_inst,84.76331361,south,direct,0
98642,123532,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,4.5,0.9344,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,6600.0,CIB,715,EXP,55-64,not_inst,70.44753086,North,direct,0
31433,56323,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,126500,,,,360.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,2700.0,EXP,585,EXP,>74,to_inst,32.60309278,North,direct,1
147041,171931,2019,ncf,Female,pre,type1,p3,l1,nopc,nob/c,96500,4.5,1.3173,3009.18,240.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3840.0,CRIF,631,CIB,45-54,to_inst,57.44047619,North,direct,0
84323,109213,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,206500,4.375,1.1413,2800.77,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,5400.0,CIB,609,CIB,35-44,to_inst,86.76470588,North,direct,0
103971,128861,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,606500,4.125,0.2841,0.0,360.0,not_neg,int_only,not_lpsm,828000.0,sb,pr,home,1U,14400.0,CRIF,897,EXP,25-34,not_inst,73.24879227,south,direct,0
56858,81748,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,2.65,-0.4589,0.0,360.0,not_neg,not_int,not_lpsm,2528000.0,sb,pr,home,1U,13020.0,CRIF,506,EXP,65-74,to_inst,24.38686709,south,direct,0
86727,111617,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,0.2038,15770.0,324.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,5220.0,CRIF,665,CIB,45-54,to_inst,72.82934132,North,direct,0
57421,82311,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,326500,3.375,0.6138,735.14,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,,EXP,843,EXP,55-64,to_inst,88.72282609,south,direct,0
114286,139176,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,206500,4.99,0.6536,5978.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,7140.0,CRIF,682,EXP,45-54,to_inst,71.70138889,south,direct,0
135709,160599,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,606500,4.25,0.1274,0.0,360.0,not_neg,not_int,not_lpsm,1218000.0,sb,pr,home,1U,6180.0,CRIF,657,EXP,45-54,not_inst,49.79474548,south,direct,0
30065,54955,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,326500,3.625,0.2535,9614.54,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,2400.0,EXP,627,CIB,55-64,to_inst,60.68773234,North,direct,0
62898,87788,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,676500,3.5,-0.0988,2565.05,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,8340.0,CRIF,543,CIB,45-54,not_inst,94.22005571,North,direct,0
92850,117740,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,3.99,0.4278,877.41,360.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,1U,7800.0,EXP,768,CIB,55-64,not_inst,74.14425428,North,direct,0
14893,39783,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,266500,4.5,0.6114,6000.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6300.0,CRIF,727,CIB,35-44,not_inst,92.53472222,North,direct,0
45807,70697,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,4.125,0.0577,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5220.0,EXP,722,CIB,35-44,not_inst,54.92831541,North,direct,0
62096,86986,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,156500,3.75,0.4129,4736.25,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,7680.0,CIB,885,EXP,35-44,to_inst,50.81168831,North,direct,0
105500,130390,2019,cf,Joint,,type1,p4,l1,nopc,nob/c,466500,4.75,0.4989,4616.61,360.0,not_neg,not_int,not_lpsm,658000.0,sb,ir,home,1U,17100.0,CRIF,895,EXP,55-64,to_inst,70.89665653,south,direct,0
23076,47966,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,136500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2340.0,EQUI,504,EXP,25-34,to_inst,,North,direct,1
14954,39844,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,216500,4.75,1.6556,0.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2700.0,CRIF,581,CIB,35-44,not_inst,99.31192661,North,direct,0
73059,97949,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,186500,3.875,0.4686,4930.0,324.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,6240.0,EXP,867,CIB,25-34,to_inst,78.36134454,south,direct,0
30964,55854,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,406500,4.125,0.426,1650.0,180.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,10860.0,CIB,622,EXP,55-64,to_inst,76.98863636,North,direct,0
52698,77588,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,4.99,0.8933,0.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,9480.0,EXP,835,CIB,35-44,not_inst,75.79365079,south,direct,0
52057,76947,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.125,0.2033,4228.75,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,13140.0,CRIF,793,EXP,35-44,to_inst,66.06145251,south,direct,0
60335,85225,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,516500,3.625,0.1375,0.0,360.0,not_neg,int_only,not_lpsm,528000.0,sb,pr,home,1U,,CRIF,811,CIB,55-64,not_inst,97.8219697,south,direct,0
80806,105696,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,256500,3.25,-0.3087,2846.04,360.0,neg_amm,int_only,not_lpsm,808000.0,sb,pr,home,1U,15240.0,CIB,873,EXP,35-44,not_inst,31.7450495,south,direct,0
123879,148769,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,,,,324.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,900,EXP,55-64,to_inst,,south,direct,1
139122,164012,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,206500,,,,240.0,neg_amm,int_only,not_lpsm,248000.0,sb,pr,home,1U,5400.0,CRIF,536,CIB,55-64,to_inst,83.26612903,North,direct,1
47848,72738,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,426500,4.625,0.3116,8550.0,360.0,neg_amm,not_int,not_lpsm,478000.0,sb,pr,home,1U,8520.0,CRIF,859,EXP,55-64,to_inst,89.22594142,central,direct,0
87705,112595,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,726500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9480.0,EQUI,617,EXP,45-54,not_inst,,south,direct,1
95293,120183,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2760.0,EQUI,680,EXP,55-64,to_inst,,North,direct,1
68447,93337,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,366500,3.75,0.0471,,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4920.0,CRIF,511,CIB,25-34,not_inst,89.82843137,south,direct,0
99900,124790,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,376500,4.49,1.764,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,,CRIF,733,CIB,45-54,to_inst,82.20524017,south,direct,0
31669,56559,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,306500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9000.0,EQUI,531,EXP,55-64,to_inst,,south,direct,1
3546,28436,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,146500,3.99,0.4591,2711.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3180.0,CRIF,726,CIB,45-54,to_inst,47.56493506,south,direct,0
41073,65963,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.625,0.007,0.0,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,6360.0,CIB,666,EXP,25-34,not_inst,77.07219251,south,direct,0
23108,47998,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,4.75,0.42,1359.25,360.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1U,2340.0,CIB,636,CIB,55-64,to_inst,54.05844156,North,direct,0
96924,121814,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,559,EXP,35-44,not_inst,,central,direct,1
147055,171945,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,496500,4.5,0.5192,4628.99,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,12660.0,EXP,631,EXP,25-34,not_inst,90.60218978,North,direct,0
53529,78419,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,2640.0,EXP,633,EXP,55-64,to_inst,71.28820961,south,direct,1
108745,133635,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,706500,,,,360.0,not_neg,int_only,not_lpsm,1188000.0,sb,pr,home,1U,8820.0,CRIF,634,EXP,45-54,not_inst,59.46969697,south,direct,1
144557,169447,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,316500,3.99,-0.0137,5619.38,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,8160.0,CRIF,891,EXP,55-64,to_inst,72.26027397,south,direct,0
113109,137999,2019,cf,Sex Not Available,nopre,type3,p1,l2,nopc,nob/c,186500,4.75,0.4793,1890.0,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,6000.0,CIB,528,EXP,65-74,to_inst,99.20212766,south,direct,0
11895,36785,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,256500,4.99,0.8876,1792.63,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,5220.0,CRIF,872,EXP,25-34,to_inst,95.70895522,south,direct,0
12485,37375,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,286500,4.875,0.4562,1874.38,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4320.0,EXP,607,CIB,45-54,to_inst,93.01948052,central,direct,0
128018,152908,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,3180.0,EQUI,712,EXP,65-74,to_inst,,North,direct,1
68015,92905,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,386500,3.5,0.3869,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,,CIB,871,EXP,45-54,not_inst,86.27232143,North,direct,0
116072,140962,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,246500,4.25,1.4044,422.5,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6000.0,CRIF,748,CIB,45-54,to_inst,85.59027778,south,direct,0
41152,66042,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,436500,4.25,0.5033,0.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7500.0,CIB,697,EXP,45-54,to_inst,81.133829,south,direct,0
8534,33424,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,266500,3.125,0.0039,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,,EXP,679,EXP,65-74,not_inst,72.41847826,North,direct,0
57139,82029,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360.0,neg_amm,not_int,not_lpsm,318000.0,sb,pr,home,1U,5700.0,CIB,539,CIB,25-34,to_inst,96.3836478,North,direct,1
55858,80748,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,446500,3.5,0.8383,0.0,360.0,neg_amm,int_only,not_lpsm,478000.0,sb,pr,home,1U,,EXP,720,CIB,25-34,to_inst,93.41004184,North,direct,0
77270,102160,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,sr,home,1U,42720.0,EQUI,896,EXP,35-44,to_inst,,south,direct,1
122628,147518,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,lpsm,578000.0,sb,pr,home,1U,4080.0,CRIF,764,CIB,55-64,to_inst,42.64705882,south,direct,1
96663,121553,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,,,,180.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,8880.0,EXP,747,CIB,55-64,to_inst,72.60638298,North,direct,1
121346,146236,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,526500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,17820.0,EQUI,807,EXP,35-44,not_inst,,south,direct,1
23398,48288,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,256500,5.25,1.3822,5893.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,sr,home,1U,11520.0,CRIF,694,EXP,45-54,to_inst,80.66037736,North,direct,0
42663,67553,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,246500,3.625,1.0932,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,CRIF,534,EXP,25-34,to_inst,91.97761194,south,direct,0
20110,45000,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,3.625,0.0303,0.0,360.0,not_neg,not_int,lpsm,758000.0,sb,pr,home,1U,6060.0,EXP,847,EXP,25-34,not_inst,52.30870712,south,direct,0
47516,72406,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,3360.0,CIB,823,EXP,45-54,not_inst,82.43944637,North,direct,1
12899,37789,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,3.125,-0.3013,0.0,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,3960.0,CRIF,765,CIB,55-64,to_inst,32.99522673,south,direct,0
122407,147297,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,1106500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12480.0,EQUI,795,EXP,55-64,to_inst,,south,direct,1
116064,140954,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,556500,4.0,0.2435,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,15000.0,EXP,813,EXP,55-64,not_inst,78.60169492,south,direct,0
27274,52164,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,336500,4.625,1.0609,6293.32,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,7080.0,CIB,673,EXP,25-34,to_inst,96.6954023,central,direct,0
67140,92030,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,216500,4.375,0.0555,538.56,360.0,not_neg,not_int,not_lpsm,268000.0,sb,sr,home,1U,5700.0,CIB,730,EXP,65-74,not_inst,80.78358209,North,direct,0
74204,99094,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,3900.0,CIB,512,CIB,55-64,to_inst,68.30543933,south,direct,1
39425,64315,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,556500,2.75,-0.9474,1996.01,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,,CIB,689,EXP,35-44,not_inst,97.97535211,North,direct,0
62350,87240,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,,EQUI,695,EXP,45-54,to_inst,,south,direct,1
112650,137540,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,246500,,,,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3660.0,CRIF,639,CIB,35-44,not_inst,95.54263566,south,direct,1
22417,47307,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,436500,3.625,0.4343,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,4380.0,EXP,694,CIB,35-44,not_inst,79.65328467,North,direct,0
76741,101631,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,206500,3.75,0.2031,3250.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,6360.0,CRIF,557,CIB,55-64,to_inst,39.86486486,south,direct,0
31119,56009,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,3.75,0.1357,4203.69,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,18000.0,CIB,647,CIB,35-44,to_inst,74.68652038,North,direct,0
44355,69245,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,526500,,,,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,11520.0,EXP,616,EXP,45-54,to_inst,80.01519757,central,direct,1
7178,32068,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,3.75,0.0409,12323.83,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,5460.0,CIB,813,CIB,>74,to_inst,39.46469248,south,direct,0
74470,99360,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.875,-0.2201,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,9360.0,CRIF,588,EXP,45-54,not_inst,71.09872611,North,direct,0
42640,67530,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,466500,2.875,-0.2259,287.56,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5340.0,CIB,517,EXP,35-44,not_inst,80.70934256,central,direct,0
131896,156786,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,136500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,4200.0,CRIF,768,CIB,55-64,to_inst,81.25,central,direct,1
71064,95954,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,186500,4.99,1.3405,2532.25,360.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,7680.0,CIB,847,EXP,25-34,to_inst,94.19191919,North,direct,0
78962,103852,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,286500,2.875,0.2537,0.0,360.0,not_neg,not_int,lpsm,308000.0,sb,pr,home,1U,,CRIF,833,CIB,25-34,not_inst,93.01948052,North,direct,0
105667,130557,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,3.99,1.3179,3332.5,180.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3060.0,CIB,511,CIB,55-64,to_inst,68.93939394,North,direct,0
39120,64010,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,3.99,0.1079,4200.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3180.0,CRIF,616,CIB,25-34,not_inst,90.09433962,North,direct,0
7271,32161,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,436500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,13680.0,EQUI,868,EXP,45-54,to_inst,,south,direct,1
9642,34532,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,216500,,,,360.0,not_neg,int_only,not_lpsm,288000.0,sb,pr,home,1U,2940.0,CIB,667,EXP,65-74,to_inst,75.17361111,south,direct,1
21025,45915,2019,cf,Male,pre,type3,p1,l1,nopc,nob/c,316500,3.25,-0.217,924.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4380.0,EXP,585,CIB,45-54,not_inst,102.7597403,North,direct,0
107837,132727,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,3.99,0.3124,1250.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,5820.0,CIB,674,EXP,65-74,to_inst,57.58575198,North,direct,0
116736,141626,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,376500,4.5,0.3392,10550.0,336.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4980.0,EXP,886,EXP,55-64,to_inst,78.76569038,North,direct,0
71239,96129,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,1740.0,EXP,650,CIB,65-74,to_inst,91.33064516,North,direct,1
50423,75313,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,1U,18000.0,EQUI,900,EXP,65-74,to_inst,,central,direct,1
38694,63584,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,196500,3.625,-0.1042,7111.68,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2880.0,CIB,636,EXP,>74,to_inst,99.24242424,south,direct,0
74644,99534,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,1216500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,40260.0,EQUI,755,EXP,35-44,to_inst,,south,direct,1
54436,79326,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,256500,3.875,0.7083,48.34,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5700.0,CRIF,815,EXP,45-54,to_inst,86.0738255,North,direct,0
82442,107332,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,3.99,0.3571,5734.42,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5400.0,CIB,662,EXP,35-44,to_inst,78.0511811,south,direct,0
30809,55699,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,456500,3.75,-0.0231,0.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,12420.0,EXP,694,EXP,25-34,not_inst,84.85130112,south,direct,0
19287,44177,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,206500,4.5,0.528,2751.25,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,6600.0,CRIF,898,CIB,45-54,to_inst,90.57017544,south,direct,0
71374,96264,2019,cf,Joint,nopre,type2,p2,l1,nopc,b/c,66500,3.375,1.4801,1821.0,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4020.0,CIB,777,EXP,65-74,to_inst,31.97115385,North,direct,0
89601,114491,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,3.5,-0.0939,904.12,360.0,neg_amm,int_only,not_lpsm,588000.0,sb,pr,home,1U,4740.0,CRIF,876,CIB,45-54,not_inst,57.22789116,North,direct,0
20391,45281,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,4.75,0.649,4050.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,ir,home,1U,4920.0,CIB,559,CIB,35-44,to_inst,49.40191388,south,direct,0
5654,30544,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,3.625,-0.1572,1903.49,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,11280.0,EXP,787,EXP,45-54,to_inst,67.85714286,south,direct,0
133800,158690,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,656500,4.18,-0.1524,0.0,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,7380.0,EXP,678,CIB,25-34,not_inst,87.76737968,North,direct,0
14966,39856,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,106500,4.25,0.681,3069.38,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1440.0,EXP,695,EXP,55-64,to_inst,67.40506329,North,direct,0
143373,168263,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,176500,4.25,0.88,4650.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2520.0,CIB,600,CIB,65-74,to_inst,68.41085271,central,direct,0
123621,148511,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,3.875,0.4064,4500.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3540.0,EXP,650,EXP,35-44,to_inst,57.68156425,south,direct,0
14328,39218,2019,ncf,Male,pre,type2,p3,l1,nopc,b/c,346500,4.125,1.112,1972.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,9600.0,CIB,549,CIB,55-64,to_inst,69.57831325,North,direct,0
37433,62323,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,6900.0,EQUI,816,EXP,>74,to_inst,,North,direct,1
